Init Import Duration,Init Perception Planning Duration,Init Functions Duration,Init Post Duration,Total Init Duration,Target Object,Pick Count,Grasp Choice (Seg ID),Grasp Choice Duration,Grasp Score,Total Computation Duration,Total Grasp Planning Duration,Total Motion Planning Duration,Object Name,Grasp Success,Grasped,Total Execution Duration,Retract Success,Dropped,Grasp Result,Retrieved Target Object,Grasp Retracted Objects,Accidental Dropped Objects,Grasp Result finished Count,Grasp Result timeout Count,Grasp Result no_valid_grasps_found Count,Grasp Result grasp_choice_failed Count,Grasp Result no_valid_motion_plan_found Count,Grasp Success True Count,Grasp Success False Count,Grasp Retracted Objects Count,Accidental Dropped Objects Count,Scene,Experiment Path,Method,Total Experiment Time,Dropped Target Object,Error
0.0547051429748535,0.8456556797027588,0.0001862049102783,0.0572426319122314,0.958209753036499,obj_000045_0,2.0,"6.0,0.0","0.5016477108001709,0.5526754856109619","1.0,1.0","36.80366110801697,37.16836476325989","25.4630606174469,25.02014183998108","6.021943807601929,7.293413877487183","obj_000061_1,obj_000045_0","True,True","['obj_000061_1'],['obj_000045_0']","42.57921552658081,47.3884482383728","True,True","obj_000055_1,obj_000050_1,obj_000049_0,obj_000061_1","finished,finished",True,"obj_000045_0,obj_000061_1","obj_000055_1,obj_000050_1,obj_000049_0",2,0,0,0,0,2,0,2,3,structured_223,trial_2025-12-08_19-23-24__structured__all_auto/223__obj_000045_0__random,random,198.62382078170776,,
0.0498547554016113,0.8071086406707764,0.0002126693725585,0.0187995433807373,0.876509428024292,obj_000045_0,2.0,"5.0,0.0","7.620127439498901,7.736565113067627","1.0,1.0","26.143386602401733,27.424962520599365","10.10539197921753,13.257415294647217","4.153716802597046,2.760571002960205","obj_000078_0,obj_000045_0","False,True","[],['obj_000045_0']","38.310022830963135,32.049015283584595","True,True","obj_000078_0,obj_000035_0,obj_000058_0","finished,finished",True,obj_000045_0,"obj_000078_0,obj_000035_0,obj_000058_0",2,0,0,0,0,1,1,1,3,structured_233,trial_2025-12-08_19-23-24__structured__all_auto/233__obj_000045_0__dg_only,dg_only,162.40006279945374,,
0.0418653488159179,0.8811216354370117,0.000279426574707,0.0890634059906005,1.013033390045166,obj_000041_0,15.0,"7,1,6,11,0,7,1,7,0,6,7,1,0,7,7,0,2,6,4,0,1,2,0,0,0,6,6,1,0,5,0,10,1,1,0,0,4,1,1,0,0","15.711205959320068,24.274816751480103,16.977036714553833,11.686617612838743,32.10542416572571,11.545719623565674,11.96810817718506,9.55747365951538,9.662249088287354,14.068617582321169,8.507254362106323,8.530293464660645,9.07846975326538,14.636238813400269,17.427902460098267,7.3714611530303955,10.09825873374939,10.53804612159729,17.57279372215271,12.926630973815918,14.174177169799805,13.858017921447754,6.796430587768555,7.815354108810425,8.521793365478516,11.934800624847412,10.084966659545898,12.755533695220947,6.709402561187744,13.041740655899048,7.141217947006226,11.322578191757202,9.022916078567505,11.497822046279907,7.890557765960693,6.353773593902588,32.32470202445984,42.95908880233765,7.987157344818115,14.112573862075806,12.17567491531372","1.0,1.0,1.0","95.75970244407654,47.96582555770874,40.956892251968384","26.740652084350582,26.999170541763306,23.533539533615112","6.7983458042144775,4.23291277885437,2.676575183868408","obj_000061_1,obj_000050_0,obj_000051_1","True,True,True","['obj_000061_1'],['obj_000050_0'],['obj_000051_1']","51.50266909599304,38.69019532203674,36.83736181259155","True,True,True","obj_000050_1,obj_000049_0,obj_000050_0,obj_000061_1","finished,finished,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,finished,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed,grasp_choice_failed",False,"obj_000051_1,obj_000050_0,obj_000061_1","obj_000050_1,obj_000049_0",3,0,0,12,0,3,0,3,2,structured_223,trial_2025-12-08_19-23-24__structured__all_auto/223__obj_000041_0__vlm_only,vlm_only,1145.8971164226532,,
0.0372662544250488,2.0534768104553223,0.0001428127288818,0.0156803131103515,2.106971502304077,obj_000082_1,4.0,"8,12,0,0","36.59186482429504,47.978923082351685,4.952262878417969,5.483105421066284","1.0,1.0,1.0,0.6666666666666666","70.1653664112091,75.63010334968567,28.302380561828613,24.86062717437744","21.84877872467041,17.247847318649292,14.102958917617798,11.250701665878296","6.613203287124634,5.117304563522339,4.932842254638672,3.945771217346192","obj_000090_0,obj_000098_1,obj_000082_1,obj_000082_1","True,False,True,True","['obj_000090_0'],[],['obj_000082_1'],['obj_000082_1']","29.023998737335205,20.503909826278687,23.25883746147156,27.496931791305546","True,True,False,True","obj_000090_0,obj_000098_1,obj_000086_0","finished,finished,finished,finished",True,"obj_000082_1,obj_000090_0","obj_000098_1,obj_000086_0",4,0,0,0,0,3,1,2,2,structured_483,trial_2025-12-08_19-23-24__structured__all_auto/483__obj_000082_1__dg_into_vlm,dg_into_vlm,357.49786591529846,,
0.0399072170257568,0.7519657611846924,0.0002167224884033,0.1195223331451416,0.9122030735015868,obj_000006_0,5.0,"4,5,7,7,5,4,0","24.41018295288086,6.746277809143066,9.237547397613524,13.224933624267578,5.533756256103516,10.733915090560911,9.497297286987305","1.0,1.0,1.0,1.0,1.0","43.407724142074585,37.01210951805115,34.870903730392456,37.18260192871094,28.20259094238281","10.17641019821167,14.327606916427612,14.198117971420288,14.420016288757324,11.267827987670898","4.515602111816406,2.41359543800354,3.537314414978028,2.3753561973571777,3.1990885734558105","obj_000078_0,obj_000025_0,obj_000025_0,obj_000050_0,obj_000006_0","True,False,True,True,True","['obj_000078_0'],[],['obj_000025_0'],['obj_000050_0'],['obj_000006_0']","50.56738376617432,48.08663630485535,39.61743760108948,37.98623275756836,43.389811754226685","True,False,True,True,True","obj_000058_0,obj_000050_0,obj_000025_0,obj_000078_0,obj_000035_0","finished,finished,finished,finished,finished",True,"obj_000078_0,obj_000025_0,obj_000006_0,obj_000050_0","obj_000035_0,obj_000058_0",5,0,0,0,0,4,1,4,2,structured_233,trial_2025-12-08_19-23-24__structured__all_auto/233__obj_000006_0__vlm_only,vlm_only,469.5112512111664,,
0.0740296840667724,1.6905391216278076,0.0002262592315673,0.0480644702911376,1.813424587249756,obj_000082_0,10.0,"11,12,6,2,8,2,3,5,5,5,5,3,0","47.38341498374939,155.59514093399048,22.22180724143982,30.205117225646973,22.07188868522644,24.995580911636356,24.66398024559021,10.550759553909302,25.372031211853027,26.613978624343872,24.90814518928528,43.39120864868164,7.195346355438232","1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0","71.22878289222717,176.73079347610474,41.792354345321655,46.71885561943054,36.45260238647461,38.52041983604431,38.23181891441345,79.54077649116516,16.03000783920288","15.125775814056396,12.692552089691162,12.687757015228271,10.538270711898804,8.144176006317139,7.611940622329712,7.151405334472656,5.35943341255188,3.55414080619812","4.4418792724609375,4.591372966766357,3.0565121173858643,2.547280788421631,2.125295639038086,2.540566921234131,2.783787965774536,2.211237907409668,2.094472885131836","obj_000129_0,obj_000083_0,obj_000044_0,obj_000013_0,obj_000115_0,obj_000054_0,obj_000048_0,obj_000049_0,obj_000082_0","True,True,True,True,True,True,True,True,False","['obj_000129_0'],['obj_000083_0'],['obj_000044_0'],['obj_000013_0'],['obj_000115_0'],['obj_000054_0'],['obj_000048_0'],['obj_000049_0'],[]","30.167197227478027,22.63662099838257,18.279999256134037,45.05274939537048,31.387391805648804,39.9859766960144,27.33875274658203,23.51460647583008,32.74940252304077","True,False,True,True,True,True,True,True,False","obj_000049_0,obj_000096_0,obj_000082_0,obj_000129_0,obj_000054_0,obj_000083_0,obj_000115_0,obj_000044_0,obj_000048_0,obj_000013_0","finished,finished,finished,finished,finished,finished,finished,grasp_choice_failed,finished,finished",,"obj_000049_0,obj_000129_0,obj_000054_0,obj_000115_0,obj_000044_0,obj_000048_0,obj_000013_0","obj_000083_0,obj_000096_0,obj_000082_0",9,0,0,1,0,8,1,7,3,structured_567,trial_2025-12-08_19-23-24__structured__all_auto/567__obj_000082_0__dg_into_vlm,dg_into_vlm,1023.152015209198,True,
0.1227636337280273,0.8181993961334229,0.0001368522644042,0.0387616157531738,0.984246015548706,obj_000049_0,2.0,"6,5,0","5.663539171218872,8.205828666687012,16.762006998062134","1.0,1.0","37.02321147918701,52.82832336425781","22.539694786071777,19.4183087348938","4.105736017227173,3.775933980941773","obj_000043_1,obj_000049_0","True,True","['obj_000043_1'],['obj_000049_0']","39.89305329322815,35.548237562179565","True,True",obj_000043_1,"finished,finished",True,"obj_000049_0,obj_000043_1",,2,0,0,0,0,2,0,2,0,structured_251,trial_2025-12-08_19-23-24__structured__all_auto/251__obj_000049_0__vlm_only,vlm_only,194.1878333091736,,
0.0457479953765869,0.7804579734802246,0.0001354217529296,0.0376687049865722,0.8645422458648682,obj_000082_1,6.0,"8.0,7.0,7.0,0.0,0.0","18.934057474136356,22.09385323524475,16.995394945144653,14.802610397338867,14.87334370613098","1.0,1.0,1.0,1.0,1.0","51.81212401390076,48.51333212852478,36.48117470741272,30.054574489593502,30.406618118286133","22.20578074455261,16.24398112297058,11.25805926322937,9.16170334815979,8.176478385925293","5.303279638290405,5.611742973327637,4.514788389205933,2.4278721809387207,3.742789030075073","obj_000090_0,obj_000096_0,obj_000090_0,obj_000082_1,obj_000082_1","False,False,True,True,True","[],[],['obj_000090_0'],['obj_000082_1'],['obj_000082_1']","25.499070167541504,26.35712933540344,25.869441032409668,28.408679008483887,24.7466938495636","False,False,True,False,True","obj_000090_0,obj_000096_0,obj_000086_0","finished,finished,finished,finished,no_valid_grasps_found,finished",True,"obj_000082_1,obj_000090_0","obj_000096_0,obj_000086_0",5,0,1,0,0,3,2,2,2,structured_483,trial_2025-12-08_19-23-24__structured__all_auto/483__obj_000082_1__dg_only,dg_only,406.3868188858032,,
0.0542638301849365,0.7968871593475342,0.0001277923583984,0.0661804676055908,0.9178621768951416,obj_000082_0,3.0,"11,6,0","19.73767066001892,17.953377962112427,15.00460648536682","1.0,1.0,0.6666666666666666","44.20727753639221,38.18105459213257,34.13264846801758","15.228397369384766,13.397790670394896,12.559854745864868","4.478819847106934,3.209094285964966,2.927001714706421","obj_000129_0,obj_000044_0,obj_000082_0","True,True,True","['obj_000129_0'],['obj_000044_0'],['obj_000082_0']","39.5122389793396,19.04930830001831,37.145957469940186","True,True,True","obj_000129_0,obj_000096_0,obj_000044_0","finished,finished,finished",True,"obj_000129_0,obj_000044_0,obj_000082_0",obj_000096_0,3,0,0,0,0,3,0,3,1,structured_567,trial_2025-12-08_19-23-24__structured__all_auto/567__obj_000082_0__dg_only,dg_only,259.0557916164398,,
0.052861213684082,0.7929339408874512,0.0001530647277832,0.0518527030944824,0.8983919620513916,obj_000041_0,5.0,"6,7,1,5,5,3,4,1,0","11.436340570449827,10.101605892181396,13.494632720947266,5.383578538894653,6.738927602767944,9.854870796203612,5.786168098449707,7.79570722579956,4.891815423965454","0.6666666666666666,1.0,1.0,0.3333333333333333,1.0","57.95095586776733,47.53105282783508,49.26021361351013,37.08287048339844,27.78000235557556","27.35973358154297,25.37308669090271,20.244296312332157,15.797357559204102,15.604926347732544","4.397796154022217,4.320026636123657,2.9299352169036865,3.54622745513916,3.093310594558716","obj_000045_0,obj_000066_0,obj_000067_0,obj_000053_0,obj_000041_0","True,True,True,True,True","['obj_000045_0'],['obj_000066_0'],['obj_000067_0'],['obj_000053_0'],['obj_000041_0']","23.839985609054565,28.455105304718018,20.97708368301392,27.44974970817566,20.198907375335693","True,True,True,True,True","obj_000067_0,obj_000045_0,obj_000053_0,obj_000066_0","finished,finished,finished,finished,finished",True,"obj_000053_0,obj_000041_0,obj_000067_0,obj_000045_0,obj_000066_0",,5,0,0,0,0,5,0,5,0,structured_227,trial_2025-12-08_19-23-24__structured__all_auto/227__obj_000041_0__vlm_only,vlm_only,381.4466960430145,,
0.0390486717224121,0.7755434513092041,0.0001060962677001,0.0362181663513183,0.8513765335083008,obj_000082_1,4.0,"8,12,0,0","64.36738395690918,58.3679883480072,52.7728533744812,55.12462258338928","1.0,1.0,1.0,0.6666666666666666","97.66741847991943,85.75848770141602,73.87224674224854,74.8858950138092","21.141530990600582,16.406754970550537,12.970728874206545,11.34912896156311","7.106434345245361,6.261592388153076,3.8004965782165527,4.4179863929748535","obj_000090_0,obj_000098_1,obj_000082_1,obj_000082_1","True,False,True,True","['obj_000090_0'],[],['obj_000082_1'],['obj_000082_1']","25.80687785148621,29.470981121063232,20.17597699165344,17.49653196334839","True,True,False,True","obj_000090_0,obj_000098_1,obj_000086_0","finished,finished,finished,finished",True,"obj_000082_1,obj_000090_0","obj_000098_1,obj_000086_0",4,0,0,0,0,3,1,2,2,structured_483,trial_2025-12-08_19-23-24__structured__all_auto/483__obj_000082_1__vlm_dg,vlm_dg,479.6330852508545,,
0.1220040321350097,0.728884220123291,0.0001487731933593,0.046177864074707,0.8977296352386475,obj_000041_0,4.0,"6.0,11.0,4.0,0.0","16.783323287963867,16.89044737815857,13.823470830917358,12.87274432182312","1.0,1.0,1.0,1.0","52.80871081352234,48.52029013633728,44.006470680236816,39.6858606338501","25.41197609901428,24.36645007133484,22.199362754821777,19.178149461746216","6.057891607284546,3.1686766147613525,3.779162645339966,3.492149829864502","obj_000061_1,obj_000050_0,obj_000055_1,obj_000041_0","True,True,True,True","['obj_000061_1'],['obj_000050_0'],['obj_000055_1'],['obj_000041_0']","47.08949637413025,34.64853835105896,45.93687653541565,23.93940019607544","True,True,True,True","obj_000049_0,obj_000061_1,obj_000050_0,obj_000055_1,obj_000050_1","finished,finished,finished,finished",True,"obj_000041_0,obj_000055_1,obj_000050_0,obj_000061_1","obj_000050_1,obj_000049_0",4,0,0,0,0,4,0,4,2,structured_223,trial_2025-12-08_19-23-24__structured__all_auto/223__obj_000041_0__dg_only,dg_only,385.0039966106415,,
26.767406463623047,68.38037729263306,0.0001773834228515,0.0369379520416259,95.18534731864928,obj_000168_0,3.0,"8,0,0","43.7661292552948,12.305793046951294,14.614935636520386","1.0,0.3333333333333333,1.0","65.38291096687317,32.288668155670166,35.47201061248779","11.27434468269348,8.977991342544556,10.397377252578735","5.183502912521362,5.673350811004639,5.506816864013672","obj_000166_0,obj_000168_0,obj_000168_0","False,True,True","[],['obj_000168_0'],['obj_000168_0']","15.52084732055664,23.83883047103882,18.722564220428467","True,False,True","obj_000072_0,obj_000166_0","finished,finished,finished",True,obj_000168_0,"obj_000072_0,obj_000166_0",3,0,0,0,0,2,1,1,2,structured_828,trial_2025-12-08_19-23-24__structured__all_auto/828__obj_000168_0__dg_into_vlm,dg_into_vlm,403.91737365722656,,
0.0538845062255859,0.7995657920837402,0.0002379417419433,0.0679731369018554,0.9221563339233398,obj_000049_0,1.0,0,0.3784947395324707,1.0,32.18999028205872,23.10854434967041,4.011017560958862,obj_000049_0,True,['obj_000049_0'],38.55869793891907,True,,finished,True,obj_000049_0,,1,0,0,0,0,1,0,1,0,structured_251,trial_2025-12-08_19-23-24__structured__all_auto/251__obj_000049_0__random,random,91.53030848503111,,
0.1079809665679931,0.7948260307312012,0.0001368522644042,0.0681653022766113,0.9744307994842528,obj_000063_0,2.0,"12,0","95.6042456626892,60.30528521537781","1.0,1.0","134.74956798553467,95.8495364189148","28.634148359298703,25.428542613983154","5.303013324737549,5.196819305419922","obj_000083_0,obj_000063_0","True,True","['obj_000083_0'],['obj_000063_0']","50.30395555496216,39.33731174468994","True,True","obj_000043_0,obj_000083_0","finished,finished",True,"obj_000063_0,obj_000083_0",obj_000043_0,2,0,0,0,0,2,0,2,1,structured_586,trial_2025-12-08_19-23-24__structured__all_auto/586__obj_000063_0__vlm_dg,vlm_dg,369.7991106510162,,
0.038867712020874,0.7597310543060303,0.0001230239868164,0.0377113819122314,0.8372550010681152,obj_000056_1,9.0,"2.0,11.0,4.0,9.0,8.0,1.0,6.0,0.0","88.70405578613281,44.26970958709717,47.3600435256958,33.63612079620361,36.34586071968079,73.1696286201477,119.13833117485046,8.015030860900879","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","136.74524641036987,84.22632098197937,85.29605460166931,70.36388039588928,62.624119997024536,94.23217606544496,138.91185355186462,21.784386157989506","30.56127381324768,23.9552059173584,24.123388528823853,20.18138074874878,14.619259119033812,10.906020641326904,10.788241386413574,8.450570583343506","9.625639200210571,8.841904640197754,6.699561834335327,9.833570957183838,6.368685960769653,5.5685365200042725,4.600888252258301,1.9130418300628664","obj_000005_0,obj_000085_0,obj_000052_0,obj_000128_0,obj_000128_1,obj_000059_0,obj_000122_0,obj_000056_1","True,True,True,False,True,False,True,True","['obj_000005_0'],['obj_000085_0'],['obj_000052_0'],[],['obj_000128_1'],[],['obj_000122_0'],['obj_000056_1']","35.31157422065735,35.25084614753723,39.66905117034912,27.366863250732425,32.1037278175354,27.229724884033203,30.55557537078857,27.433598518371586","True,True,True,True,True,True,True,True","obj_000085_0,obj_000049_0,obj_000052_0,obj_000059_0,obj_000005_0,obj_000029_0,obj_000128_1,obj_000122_0,obj_000128_0","finished,finished,finished,no_valid_grasps_found,finished,finished,finished,finished,finished",True,"obj_000085_0,obj_000052_0,obj_000005_0,obj_000128_1,obj_000122_0,obj_000056_1","obj_000059_0,obj_000049_0,obj_000128_0,obj_000029_0",8,0,1,0,0,6,2,6,4,structured_590,trial_2025-12-08_19-23-24__structured__all_auto/590__obj_000056_1__dg_into_vlm,dg_into_vlm,1059.155437707901,,
0.0752720832824707,0.8414483070373535,0.0001847743988037,0.0293354988098144,0.946807622909546,obj_000041_0,3.0,"10,11,0","120.36350774765016,23.13537287712097,6.094734191894531","1.0,1.0,1.0","149.0979518890381,47.85902333259583,30.06891393661499","18.109782934188843,15.809362173080444,16.44633436203003","5.117925405502319,4.507364511489868,3.401149272918701","obj_000078_0,obj_000027_0,obj_000041_0","True,True,True","['obj_000078_0'],['obj_000027_0'],['obj_000041_0']","28.34040856361389,29.0400869846344,35.71344709396362","True,True,True","obj_000078_0,obj_000027_0","finished,finished,finished",True,"obj_000078_0,obj_000027_0,obj_000041_0",,3,0,0,0,0,3,0,3,0,structured_198,trial_2025-12-08_19-23-24__structured__all_auto/198__obj_000041_0__dg_into_vlm,dg_into_vlm,365.0648710727692,,
0.1451382637023925,0.8470113277435303,0.000201940536499,0.0877034664154052,1.080698013305664,obj_000017_0,10.0,"13,3,5,4,5,5,2,2,0,0","73.76222109794617,106.64383053779602,43.977245807647705,106.37310743331908,36.98473739624024,46.22274684906006,71.86767339706421,71.06459164619446,38.49638199806213,27.625402688980103","1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0","123.54037141799928,142.2088623046875,71.7787172794342,131.29472708702087,58.62836217880249,64.75600838661194,87.6982114315033,83.68077063560486,50.18061566352844,41.00930881500244","27.834301233291622,26.394718885421756,20.41291618347168,16.84598422050476,14.027440547943115,11.364858865737917,8.860949993133545,7.20228385925293,6.295703411102295,7.304914474487305","14.406741857528688,4.710378170013428,3.34785795211792,4.067996025085449,3.884263277053833,3.157184839248657,3.281235694885254,2.084300756454468,1.993139743804932,2.747235059738159","obj_000028_0,obj_000068_0,obj_000045_0,obj_000052_1,obj_000050_1,obj_000063_0,obj_000048_0,obj_000052_0,obj_000017_0,obj_000017_0","True,True,True,True,True,True,False,True,False,True","['obj_000028_0'],['obj_000068_0'],['obj_000045_0'],['obj_000052_1'],['obj_000050_1'],['obj_000063_0'],['obj_000048_0', 'obj_000027_0'],['obj_000052_0'],[],['obj_000017_0']","36.25887632369995,29.134203672409058,19.187138319015503,28.59651589393616,21.700069904327396,19.341115713119507,24.36564040184021,30.44969749450684,26.69628310203552,20.583324909210205","True,True,True,True,True,True,True,True,False,True","obj_000052_0,obj_000027_0,obj_000052_1,obj_000050_1,obj_000028_0,obj_000063_0,obj_000048_0,obj_000045_0,obj_000068_0","finished,finished,finished,finished,finished,finished,finished,finished,finished,finished",True,"obj_000052_0,obj_000017_0,obj_000027_0,obj_000052_1,obj_000050_1,obj_000028_0,obj_000063_0,obj_000048_0,obj_000045_0,obj_000068_0",,10,0,0,0,0,8,2,10,0,structured_249,trial_2025-12-08_19-23-24__structured__all_auto/249__obj_000017_0__vlm_dg,vlm_dg,1194.643060922623,,
0.0466716289520263,0.7784743309020996,0.0001547336578369,0.0673775672912597,0.8931667804718018,obj_000056_1,3.0,"5.0,9.0,6.0","8.69945764541626,22.97244668006897,28.580440998077396","1.0,1.0,1.0","58.14404606819153,61.901983976364136,52.20388746261597","30.323419094085693,24.45538020133972,13.431224584579468","11.375978946685793,8.184581279754639,5.420708179473877","obj_000052_0,obj_000128_0,obj_000122_0","True,True,True","['obj_000052_0'],['obj_000128_0'],['obj_000122_0']","41.705307483673096,24.10456609725952,28.68976640701294","True,True,True","obj_000128_0,obj_000049_0,obj_000052_0,obj_000059_0,obj_000005_0,obj_000029_0,obj_000056_1","finished,finished,finished",,"obj_000052_0,obj_000122_0,obj_000128_0","obj_000049_0,obj_000059_0,obj_000005_0,obj_000029_0,obj_000056_1",3,0,0,0,0,3,0,3,5,structured_590,trial_2025-12-08_19-23-24__structured__all_auto/590__obj_000056_1__vlm_only,vlm_only,316.1024143695832,True,
0.1591444015502929,0.7881243228912354,0.0001699924468994,0.0304100513458251,0.9785807132720948,obj_000017_0,9.0,"13.0,8.0,2.0,6.0,3.0,7.0,5.0,2.0,0.0","27.321106433868408,16.599226236343384,13.835402488708496,12.905273914337158,11.738711833953856,8.969939708709717,7.60298752784729,5.109200954437256,4.8382227420806885","1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0","71.44528102874756,50.47856068611145,48.5259530544281,40.61585569381714,35.8951895236969,28.20944595336914,25.550877332687374,21.524996995925903,19.70314073562622","29.382561683654785,25.80108904838562,22.04353642463684,19.063830137252808,16.724778652191162,11.707624673843384,11.189108848571776,10.727890014648438,9.493529319763184","7.549504041671753,3.66355299949646,8.12750792503357,4.301283121109009,3.65782642364502,3.469435453414917,3.132029294967652,2.02637267112732,1.824174404144287","obj_000028_0,obj_000050_1,obj_000068_0,obj_000063_0,obj_000052_1,obj_000027_0,obj_000071_0,obj_000052_0,obj_000017_0","True,False,True,True,True,True,False,True,True","['obj_000028_0'],['obj_000048_0'],['obj_000068_0'],['obj_000063_0'],['obj_000052_1'],['obj_000027_0'],[],['obj_000052_0'],['obj_000017_0']","45.23754978179932,33.65528082847595,25.596513986587524,20.572676420211792,32.93891406059265,29.531997680664062,30.64243459701538,36.08296632766724,36.9897780418396","True,False,True,True,True,True,True,True,True","obj_000052_0,obj_000027_0,obj_000052_1,obj_000050_1,obj_000028_0,obj_000063_0,obj_000048_0,obj_000071_0,obj_000068_0,obj_000045_0","finished,finished,finished,finished,finished,finished,finished,finished,finished",True,"obj_000052_0,obj_000017_0,obj_000027_0,obj_000052_1,obj_000028_0,obj_000063_0,obj_000068_0","obj_000050_1,obj_000071_0,obj_000048_0,obj_000045_0",9,0,0,0,0,7,2,7,4,structured_249,trial_2025-12-08_19-23-24__structured__all_auto/249__obj_000017_0__dg_only,dg_only,726.6459167003632,,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION
0.0426383018493652,0.8500959873199463,0.0001709461212158,0.0265185832977294,0.9198000431060792,obj_000025_2,4.0,"4,3,1,0","23.86582374572754,19.483896017074585,12.834063291549684,15.540501356124878","1.0,1.0,1.0,1.0","59.14728498458862,47.43891763687134,34.94062638282776,39.41448855400085","18.6668164730072,15.124633312225342,10.692288637161257,15.336503505706789","8.949074983596802,6.412853002548218,5.012230634689331,4.000489950180054","obj_000061_0,obj_000048_1,obj_000010_0,obj_000025_2","True,False,True,True","['obj_000061_0'],[],['obj_000010_0'],['obj_000025_2']","29.64075541496277,27.715677738189697,19.23315668106079,25.199504613876343","True,False,True,True","obj_000010_0,obj_000073_0,obj_000061_0,obj_000036_0","finished,finished,finished,finished",True,"obj_000010_0,obj_000061_0,obj_000025_2","obj_000073_0,obj_000036_0",4,0,0,0,0,3,1,3,2,structured_241,trial_2025-12-08_19-23-24__structured__all_auto/241__obj_000025_2__dg_only,dg_only,347.56421518325806,,
0.0432896614074707,0.7471411228179932,0.0002000331878662,0.0279750823974609,0.8189699649810791,obj_000044_0,10.0,"6.0,4.0,9.0,9.0,2.0,4.0,6.0,5.0,2.0,0.0","64.11023497581482,91.26400637626648,99.8404312133789,59.23855400085449,57.87243700027466,62.89364838600159,57.075772523880005,26.07683300971985,22.72489070892334,18.178508043289185","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","114.2749559879303,122.08609175682068,128.1265938282013,85.94612979888916,81.4924418926239,81.96713614463806,77.14214611053467,40.12314486503601,33.60912084579468,28.96426248550415","24.242074728012085,23.722871780395508,20.98350167274475,19.623396158218384,16.8017578125,12.410301446914673,11.19176149368286,8.154147148132324,5.568084478378296,5.131210088729858","21.54190182685852,3.353955745697021,3.457731008529663,3.160904884338379,2.821974277496338,2.9706175327301025,5.1056835651397705,2.25675892829895,2.0973751544952397,2.342259645462036","obj_000061_1,obj_000055_1,obj_000045_0,obj_000050_0,obj_000051_1,obj_000041_0,obj_000052_0,obj_000041_2,obj_000055_0,obj_000044_0","True,True,True,True,True,True,True,True,True,True","['obj_000061_1'],['obj_000055_1'],['obj_000045_0'],['obj_000050_0'],['obj_000051_1'],['obj_000041_0'],['obj_000052_0'],['obj_000041_2'],['obj_000055_0'],['obj_000044_0']","45.39205265045166,26.918198823928837,30.34608244895935,47.61174535751343,33.434712409973145,24.505587577819824,28.078307151794437,26.06273865699768,28.404818534851078,18.526084423065186","True,True,True,True,True,True,True,True,True,True","obj_000051_1,obj_000055_0,obj_000049_0,obj_000061_1,obj_000041_0,obj_000052_0,obj_000050_0,obj_000055_1,obj_000050_1,obj_000045_0,obj_000041_2","finished,finished,finished,finished,finished,finished,finished,finished,finished,finished",True,"obj_000055_0,obj_000061_1,obj_000041_0,obj_000052_0,obj_000050_0,obj_000055_1,obj_000044_0,obj_000051_1,obj_000041_2,obj_000045_0","obj_000050_1,obj_000049_0",10,0,0,0,0,10,0,10,2,structured_223,trial_2025-12-08_19-23-24__structured__all_auto/223__obj_000044_0__vlm_dg,vlm_dg,1188.9681916236875,,MotionGenStatus.TRAJOPT_FAIL
26.15546107292176,67.37682962417603,0.0002462863922119,0.0262489318847656,93.55930471420288,obj_000168_0,2.0,"2.0,2.0","39.421472787857056,34.41350603103638","1.0,1.0","60.92500638961792,54.4818606376648","11.541091918945312,10.033838510513306","4.538972854614258,5.222635507583618","obj_000144_0,obj_000152_0","True,True","['obj_000144_0'],['obj_000152_0']","17.97819423675537,17.214104413986206","True,False","obj_000168_0,obj_000164_0,obj_000144_0,obj_000072_0","finished,finished",,obj_000144_0,"obj_000168_0,obj_000164_0,obj_000072_0",2,0,0,0,0,2,0,1,3,structured_828,trial_2025-12-08_19-23-24__structured__all_auto/828__obj_000168_0__vlm_dg,vlm_dg,278.3807189464569,True,
