Init Import Duration,Init Perception Planning Duration,Init Functions Duration,Init Post Duration,Total Init Duration,Target Object,Pick Count,Grasp Choice (Seg ID),Grasp Choice Duration,Error,Grasp Score,Total Computation Duration,Total Grasp Planning Duration,Total Motion Planning Duration,Object Name,Grasp Success,Grasped,Total Execution Duration,Retract Success,Dropped,Grasp Result,Retrieved Target Object,Grasp Retracted Objects,Accidental Dropped Objects,Grasp Result finished Count,Grasp Result timeout Count,Grasp Result no_valid_grasps_found Count,Grasp Result grasp_choice_failed Count,Grasp Result no_valid_motion_plan_found Count,Grasp Success True Count,Grasp Success False Count,Grasp Retracted Objects Count,Accidental Dropped Objects Count,Scene,Experiment Path,Method,Total Experiment Time,Dropped Target Object
6.333080053329468,23.208497285842896,1.883506774902344e-05,0.0651693344116211,29.60695171356201,obj_000053_0,3.0,"11,8,0","43.6990659236908,16.07332992553711,20.955103874206543",MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,"1.0,1.0,1.0","68.8531334400177,37.80067038536072,43.39390993118286","18.510294437408447,15.994617223739624,13.616411924362184","3.683516263961792,3.003617286682129,6.271292686462402","obj_000056_1,obj_000050_0,obj_000053_0","True,True,True","['obj_000056_1'],['obj_000050_0'],['obj_000053_0']","18.119390964508057,15.101251125335692,20.48051285743713","True,True,True","obj_000050_0,obj_000056_1","finished,finished,finished",True,"obj_000053_0,obj_000050_0,obj_000056_1",,3,0,0,0,0,3,0,3,0,unstructured_146,trial_2026-03-01_16-04-47__all__human/unstructured_146__obj_000053_0__human,human,262.82083916664124,
6.660283803939819,23.239513635635376,3.1948089599609375e-05,0.0448970794677734,29.944893836975098,obj_000041_0,7.0,"1.0,0.0,4.0,0.0,7.0,5.0,0.0","24.950730085372925,5.975789546966553,25.8614501953125,24.630905628204346,31.00545334815979,9.31798815727234,54.55146312713623","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0,1.0,0.3333333333333333,1.0","56.5933301448822,57.17267179489136,54.90155291557312,27.77880549430847,84.30979228019714","23.540338039398197,22.77811598777771,17.820161819458008,12.822651863098145,12.294636011123655","5.234863758087158,5.855128288269043,3.410614252090454,3.052560806274414,14.8927161693573","obj_000066_0,obj_000067_0,obj_000050_0,obj_000048_0,obj_000041_0","True,True,True,True,True","['obj_000066_0'],['obj_000067_0'],['obj_000050_0'],['obj_000048_0'],['obj_000041_0']","14.888832569122314,13.479057788848875,15.456742525100708,10.895546674728394,16.603145837783813","False,True,True,True,True","obj_000067_0,obj_000048_0,obj_000050_0","finished,no_valid_motion_plan_found,finished,no_valid_motion_plan_found,finished,finished,finished",True,"obj_000067_0,obj_000041_0,obj_000048_0,obj_000050_0",,5,0,0,0,2,5,0,4,0,structured_227,trial_2026-03-01_16-04-47__all__human/structured_227__obj_000041_0__human,human,503.9774935245514,
6.534563302993774,22.879878282547,3.027915954589844e-05,0.0350480079650878,29.449724674224854,obj_000006_0,5.0,"6,5,0,4,0","9.335356712341309,14.110668897628784,72.42402791976929,20.63671588897705,27.13334274291992","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0,1.0,1.0","29.936976194381717,30.624476671218872,34.43704295158386,39.09413957595825","11.757731199264526,11.606016635894775,9.075187921524048,7.336082220077515","5.955168724060059,2.3196120262146,2.3740971088409424,2.222398519515991","obj_000078_0,obj_000050_0,obj_000045_0,obj_000006_0","True,True,True,True","['obj_000078_0'],['obj_000050_0'],['obj_000045_0'],['obj_000006_0']","26.85061192512512,23.11000370979309,14.93377685546875,38.67515802383423","False,True,True,True","obj_000045_0,obj_000050_0,obj_000078_0,obj_000058_0,obj_000035_0","finished,finished,no_valid_motion_plan_found,finished,finished",True,"obj_000045_0,obj_000050_0,obj_000006_0","obj_000058_0,obj_000035_0,obj_000078_0",4,0,0,0,1,4,0,3,3,structured_233,trial_2026-03-01_16-04-47__all__human/structured_233__obj_000006_0__human,human,389.351137638092,
6.516083240509033,22.922154903411865,2.2172927856445312e-05,0.0658321380615234,29.504319190979004,obj_000053_0,10.0,"8,1,1,3,7,1,1,0,8,0","34.277005434036255,23.91094255447388,25.009196043014526,50.70684933662415,22.200332403182983,50.13769817352295,21.21286916732788,7.072080135345459,17.897963285446167,14.562041759490969","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333","58.78625702857971,48.08365726470947,48.2909152507782,71.9955415725708,41.84659719467163,69.59991025924683,37.85707211494446,33.07455325126648,30.609867811203003","16.870084285736084,17.1497745513916,15.929214000701904,14.064671277999878,12.01173996925354,10.370322227478027,10.143573760986328,8.343305826187134,7.703854560852051","4.247317314147949,3.896813154220581,4.145818710327148,4.198440790176392,4.537080764770508,6.100255250930786,3.427846670150757,4.0332512855529785,5.66082501411438","obj_000068_0,obj_000066_0,obj_000066_0,obj_000047_1,obj_000068_0,obj_000047_0,obj_000047_0,obj_000059_0,obj_000053_0","False,False,True,True,True,False,True,True,True","[],[],['obj_000066_0'],['obj_000047_1'],['obj_000068_0'],[],['obj_000047_0'],['obj_000059_0'],['obj_000053_0']","11.275633573532104,9.60162901878357,13.801220417022703,13.62571406364441,8.96681833267212,14.022600889205933,20.97702693939209,7.861397981643677,12.14614725112915","False,False,True,True,True,False,True,True,True","obj_000047_1,obj_000047_0,obj_000068_0,obj_000059_0,obj_000066_0","finished,finished,finished,finished,finished,finished,finished,no_valid_motion_plan_found,finished,finished",True,"obj_000047_1,obj_000047_0,obj_000068_0,obj_000059_0,obj_000066_0,obj_000053_0",,9,0,0,0,1,6,3,6,0,unstructured_14,trial_2026-03-01_16-04-47__all__human/unstructured_14__obj_000053_0__human,human,654.1018011569977,
6.257239818572998,23.306954383850098,2.1219253540039062e-05,0.0147554874420166,29.579456090927124,obj_000044_2,5.0,"4.0,11.0,3.0,5.0,0.0","9.031447887420654,12.4546639919281,32.57888078689575,25.80296802520752,14.322491645812988",,"1.0,1.0,1.0,1.0,1.0","48.9877724647522,51.02361440658569,67.12796521186829,60.86010718345642,46.343748807907104","29.940971612930294,28.37692070007324,25.294155836105347,25.99195098876953,24.31767201423645","5.369198083877564,5.886471509933472,5.297903299331665,5.257473945617676,4.294938564300537","obj_000058_0,obj_000057_1,obj_000066_0,obj_000058_2,obj_000044_2","True,True,False,True,True","['obj_000058_0'],['obj_000052_1', 'obj_000062_1', 'obj_000057_1'],[],['obj_000058_2'],['obj_000044_2']","15.281143426895142,14.961721658706663,15.02031421661377,13.692157983779907,14.156955003738403","True,True,False,True,True","obj_000058_0,obj_000058_2,obj_000057_1","finished,finished,finished,finished,finished",True,"obj_000058_0,obj_000062_1,obj_000058_2,obj_000057_1,obj_000052_1,obj_000044_2",,5,0,0,0,0,4,1,6,0,unstructured_110,trial_2026-03-01_16-04-47__all__human/unstructured_110__obj_000044_2__human,human,411.2177877426148,
6.948734998703003,24.440783500671387,2.6226043701171875e-05,0.014390230178833,31.404125690460205,obj_000070_0,5.0,"4,10,5,5,0","793.9112946987152,9.760398149490356,12.17624545097351,26.83919382095337,18.96483612060547","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0,1.0,1.0,0.3333333333333333","828.2197732925415,33.58428359031677,32.95188498497009,45.90454411506653,42.65490484237671","16.270476818084717,14.639909744262695,12.499392986297607,11.228394508361816,7.854431867599487","13.926427364349363,5.375961780548096,4.563104629516602,4.257798671722412,12.524915933609009","obj_000071_1,obj_000078_2,obj_000074_0,obj_000074_0,obj_000070_0","True,True,False,True,True","['obj_000071_1'],['obj_000078_2'],[],['obj_000074_0'],['obj_000070_0']","19.41586232185364,13.585302114486694,12.443676710128784,12.231761932373049,12.6971116065979","True,True,False,True,True","obj_000078_2,obj_000074_0,obj_000071_1","finished,finished,finished,finished,finished",True,"obj_000078_2,obj_000074_0,obj_000071_1,obj_000070_0",,5,0,0,0,0,4,1,4,0,unstructured_105,trial_2026-03-01_16-04-47__all__human/unstructured_105__obj_000070_0__human,human,1124.3791530132294,
6.180863380432129,22.00882887840271,2.789497375488281e-05,0.0240058898925781,28.213947057724,obj_000044_0,4.0,"16,4,1,0","24.778658151626587,1.9988503456115725,1.8090457916259768,1.8563458919525144","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666","83.20104622840881,48.17662382125855,38.169328927993774,37.4804322719574","37.24516272544861,34.092525005340576,28.284963130950928,27.396363258361816","17.304692029953003,8.462686538696289,4.567165374755859,4.80602502822876","obj_000064_0,obj_000053_0,obj_000054_0,obj_000044_0","True,True,True,True","['obj_000064_0'],['obj_000053_0'],['obj_000054_0'],['obj_000044_0']","19.05765914916992,17.317279815673828,14.69229793548584,19.733917474746704","True,True,True,True","obj_000062_0,obj_000054_0,obj_000053_0,obj_000064_0","finished,finished,finished,finished",True,"obj_000044_0,obj_000054_0,obj_000053_0,obj_000064_0",obj_000062_0,4,0,0,0,0,4,0,4,1,unstructured_134,trial_2026-03-01_16-04-47__all__human/unstructured_134__obj_000044_0__human,human,340.7758882045746,
6.288168430328369,23.498857021331787,2.7179718017578125e-05,0.019221544265747,29.80648732185364,obj_000043_0,2.0,"9,0","148.76838636398315,12.221888542175291",MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,"0.3333333333333333,0.6666666666666666","169.3279197216034,28.250890016555783","11.91452980041504,9.954453945159912","5.904622077941895,3.5349292755126958","obj_000063_0,obj_000043_0","True,True","['obj_000063_0'],['obj_000043_0']","10.394959211349487,11.14531397819519","True,True",obj_000063_0,"finished,finished",True,"obj_000043_0,obj_000063_0",,2,0,0,0,0,2,0,2,0,unstructured_10,trial_2026-03-01_16-04-47__all__human/unstructured_10__obj_000043_0__human,human,270.8123667240143,
6.209152460098267,22.595743417739868,3.3855438232421875e-05,0.0143024921417236,28.81943440437317,obj_000047_1,3.0,"6,6,0","25.319737911224365,20.919402360916138,24.22198987007141","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,0.3333333333333333,0.6666666666666666","59.149109840393066,60.88407874107361,58.6295485496521","24.796977758407596,27.87870144844055,23.800037622451782","5.332480430603027,8.597276449203491,7.285190105438232","obj_000061_1,obj_000065_0,obj_000047_1","True,False,True","['obj_000061_1'],[],['obj_000047_1']","20.34308099746704,14.731953144073486,19.45105600357056","True,False,False","obj_000047_1,obj_000061_1","finished,finished,finished",,obj_000061_1,obj_000047_1,3,0,0,0,0,2,1,1,1,unstructured_122,trial_2026-03-01_16-04-47__all__human/unstructured_122__obj_000047_1__human,human,292.6405453681946,True
6.208954334259033,23.19067978858948,2.408027648925781e-05,0.0260698795318603,29.425918102264404,obj_000045_0,2.0,"6.0,0.0","20.76255416870117,6.983646869659424",MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,"1.0,1.0","52.84667754173279,31.717748403549194","21.08925747871399,18.655186653137207","7.937641620635986,3.396066665649414","obj_000061_1,obj_000045_0","True,True","['obj_000061_1'],['obj_000045_0']","19.21271705627441,17.469359397888184","True,True","obj_000050_1,obj_000049_0,obj_000061_1","finished,finished",True,"obj_000045_0,obj_000061_1","obj_000050_1,obj_000049_0",2,0,0,0,0,2,0,2,2,structured_223,trial_2026-03-01_16-04-47__all__human/structured_223__obj_000045_0__human,human,175.7322027683258,
6.749516248703003,22.915717124938965,3.0040740966796875e-05,0.0450999736785888,29.71055006980896,obj_000048_0,4.0,"0,5,7,0","5.853569507598877,43.81707406044006,20.794466972351078,16.98389983177185","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0,1.0,1.0","41.98878788948059,89.08111453056335,49.53927278518677,46.97139072418213","25.08861255645752,19.328478574752808,18.892830848693848,19.37251663208008","6.55564284324646,21.64960980415344,5.890911102294922,6.524259805679321","obj_000048_0,obj_000052_1,obj_000050_0,obj_000048_0","True,False,False,True","['obj_000027_0', 'obj_000048_0', 'obj_000050_1'],[],[],['obj_000063_0', 'obj_000048_0']","33.29307961463928,46.41015100479126,17.368016958236694,11.873630285263062","False,False,False,True",,"finished,finished,finished,finished",True,"obj_000048_0,obj_000063_0",,4,0,0,0,0,2,2,2,0,structured_249,trial_2026-03-01_16-04-47__all__human/structured_249__obj_000048_0__human,human,413.0199089050293,
6.522162914276123,23.5629665851593,2.7179718017578125e-05,0.0249037742614746,30.11025333404541,obj_000082_0,2.0,"12,0","29.977712869644165,5.612058401107788","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,0.3333333333333333","50.52946829795837,26.67328715324402","13.76111340522766,11.532912731170654","3.833703994750977,6.973982572555542","obj_000129_0,obj_000082_0","True,True","['obj_000129_0'],['obj_000082_0']","14.609383344650269,18.17180967330933","True,True","obj_000096_0,obj_000129_0","finished,finished",True,"obj_000082_0,obj_000129_0",obj_000096_0,2,0,0,0,0,2,0,2,1,structured_567,trial_2026-03-01_16-04-47__all__human/structured_567__obj_000082_0__human,human,165.0945644378662,
6.413743495941162,22.848860025405884,2.574920654296875e-05,0.0145292282104492,29.277332305908203,obj_000049_0,3.0,"8,8,0","79.08184552192688,37.436116456985474,6.2738096714019775","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0","68.24361848831177,43.36272192001343","23.41085290908813,22.47686266899109","4.322022676467896,11.843653917312622","obj_000060_0,obj_000049_0","False,True","[],['obj_000049_0']","15.090234518051147,14.676167488098145","False,True",obj_000066_0,"no_valid_motion_plan_found,finished,finished",True,obj_000049_0,obj_000066_0,2,0,0,0,1,1,1,1,1,unstructured_30,trial_2026-03-01_16-04-47__all__human/unstructured_30__obj_000049_0__human,human,305.77328300476074,
6.535215854644775,23.58863615989685,4.553794860839844e-05,0.014078140258789,30.13814091682434,obj_000017_0,4.0,"13,4,6,0","13.467978477478027,29.371198177337646,11.040587902069092,27.461355686187744","MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0,1.0,1.0","92.4064245223999,59.89359450340271,37.86572265625,58.83412218093872","25.25452280044556,23.556470155715942,20.286088705062863,17.006224155426025","49.07985472679138,4.059527158737183,3.6164231300354,11.52812957763672","obj_000028_0,obj_000052_0,obj_000045_0,obj_000017_0","True,True,True,True","['obj_000028_0'],['obj_000052_0'],['obj_000045_0'],['obj_000017_0']","14.964032173156738,13.309391975402832,17.058132648468018,17.294807195663452","True,True,True,True","obj_000045_0,obj_000028_0,obj_000052_0","finished,finished,finished,finished",True,"obj_000045_0,obj_000028_0,obj_000017_0,obj_000052_0",,4,0,0,0,0,4,0,4,0,structured_249,trial_2026-03-01_16-04-47__all__human/structured_249__obj_000017_0__human,human,375.869371175766,
6.359223365783691,22.10154151916504,2.026557922363281e-05,0.0141758918762207,28.475168466568,obj_000047_0,4.0,"1.0,7.0,7.0,0.0","25.49103856086731,13.123839616775513,47.954551458358765,15.309332370758057","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL","1.0,1.0,1.0,1.0","116.61761593818665,51.63893699645996,80.51661610603333,45.71876287460327","24.89095449447632,30.76818537712097,26.35040664672852,23.936251163482662","62.5378897190094,4.487743854522705,3.268064260482788,3.614512920379639","obj_000062_0,obj_000061_1,obj_000049_0,obj_000047_0","True,True,True,True","['obj_000062_0'],['obj_000061_1'],['obj_000049_0'],['obj_000047_0']","18.890204668045044,19.84769582748413,19.75718069076538,13.967315196990969","True,True,True,True","obj_000062_0,obj_000049_0,obj_000061_1","finished,finished,finished,finished",True,"obj_000062_0,obj_000049_0,obj_000061_1,obj_000047_0",,4,0,0,0,0,4,0,4,0,unstructured_122,trial_2026-03-01_16-04-47__all__human/unstructured_122__obj_000047_0__human,human,430.8507959842682,
6.385177373886108,23.074131727218628,2.86102294921875e-05,0.0251400470733642,29.48466730117798,obj_000047_0,2.0,"2.0,0.0","31.79567527770996,7.704621315002441","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0","61.00957274436951,49.45016646385193","22.31223225593567,20.441627740859985","3.608360767364502,18.66510343551636","obj_000062_0,obj_000047_0","True,True","['obj_000062_0'],['obj_000047_0', 'obj_000042_0']","14.439526319503784,14.413440704345703","True,True",obj_000062_0,"finished,finished",True,"obj_000062_0,obj_000042_0,obj_000047_0",,2,0,0,0,0,2,0,3,0,unstructured_30,trial_2026-03-01_16-04-47__all__human/unstructured_30__obj_000047_0__human,human,193.6560773849488,
6.45842719078064,23.297739505767822,2.264976501464844e-05,0.0338184833526611,29.790207624435425,obj_000048_1,10.0,"5,4,6,8,3,1,10,8,8,0","275.3581032752991,55.02830862998962,93.6638572216034,37.70270347595215,27.796544313430783,38.20791792869568,13.449028253555298,27.93476819992065,33.548049449920654,7.837192058563232","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0","304.3061509132385,79.21843075752258,116.64386701583862,60.31395483016968,45.773903369903564,57.254509925842285,46.67740345001221,20.372365713119507","16.0551118850708,16.166518211364746,15.157957553863524,12.0313081741333,11.025310277938845,9.921854496002195,7.557621955871582,7.216789245605469","8.959536790847778,4.386183261871338,4.5594482421875,7.452763557434082,3.9327468872070312,6.346993684768677,3.151293992996216,2.924053907394409","obj_000059_0,obj_000061_1,obj_000036_0,obj_000025_2,obj_000061_0,obj_000010_0,obj_000025_0,obj_000048_1","True,True,True,True,True,True,True,True","['obj_000025_1', 'obj_000059_0'],['obj_000061_1'],['obj_000036_0'],['obj_000025_2'],['obj_000061_0'],['obj_000010_0'],['obj_000025_0'],['obj_000048_1']","14.6772723197937,14.42687487602234,14.073535442352297,15.600420475006104,11.127535104751589,11.874953031539915,12.05696177482605,10.25986361503601","True,True,True,True,True,True,True,True","obj_000025_2,obj_000061_1,obj_000010_0,obj_000036_0,obj_000025_0,obj_000061_0,obj_000059_0","finished,finished,finished,finished,finished,finished,no_valid_motion_plan_found,no_valid_motion_plan_found,finished,finished",True,"obj_000025_2,obj_000061_1,obj_000010_0,obj_000048_1,obj_000036_0,obj_000025_1,obj_000025_0,obj_000059_0,obj_000061_0",,8,0,0,0,2,8,0,9,0,unstructured_128,trial_2026-03-01_16-04-47__all__human/unstructured_128__obj_000048_1__human,human,976.795075893402,
6.31763768196106,22.64565944671631,2.431869506835937e-05,0.0347902774810791,28.998314380645752,obj_000066_0,8.0,"7,6,2,0,7,0,2,0","14.508624792099,26.7569432258606,62.28063321113586,7.754125118255615,20.020923137664795,17.204310655593872,13.835425853729248,6.418059587478638","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333","45.26983880996704,54.01454138755798,89.32689023017883,31.08468198776245,47.10761952400208,40.87722277641296,32.007707595825195","22.657102346420288,21.017585039138797,20.23871159553528,16.179893732070923,20.70804095268249,20.478371381759644,16.17361617088318","4.773725986480713,3.4136013984680176,3.902113914489746,4.6183037757873535,3.7835497856140137,4.044703483581543,6.818293333053589","obj_000060_0,obj_000067_0,obj_000062_0,obj_000066_0,obj_000060_0,obj_000062_0,obj_000066_0","True,True,False,False,True,True,True","['obj_000060_0'],['obj_000067_0'],[],[],['obj_000060_0'],['obj_000062_0'],['obj_000066_0']","19.25940203666687,16.554885149002075,16.604188919067383,18.659314393997192,17.70138454437256,14.336375713348389,12.2411527633667","True,True,False,False,True,True,True","obj_000067_0,obj_000060_0,obj_000062_0","finished,finished,finished,finished,finished,no_valid_motion_plan_found,finished,finished",True,"obj_000067_0,obj_000060_0,obj_000066_0,obj_000062_0",,7,0,0,0,1,5,2,4,0,unstructured_30,trial_2026-03-01_16-04-47__all__human/unstructured_30__obj_000066_0__human,human,573.9889283180237,
6.345039129257202,22.85020089149475,2.050399780273437e-05,0.0140345096588134,29.20951676368713,obj_000041_0,3.0,"6.0,11.0,0.0","16.993738651275635,12.626242399215698,9.174041509628296","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0,1.0","51.01210045814514,37.16318941116333,32.02594041824341","21.360286712646484,19.177404642105103,17.319437503814697","9.687902688980104,2.7708959579467773,2.93904972076416","obj_000061_1,obj_000050_0,obj_000041_0","True,True,True","['obj_000061_1'],['obj_000050_0'],['obj_000041_0']","19.162630319595337,17.709559202194214,12.52044939994812","True,True,True","obj_000050_1,obj_000050_0,obj_000049_0,obj_000061_1","finished,finished,finished",True,"obj_000050_0,obj_000041_0,obj_000061_1","obj_000050_1,obj_000049_0",3,0,0,0,0,3,0,3,2,structured_223,trial_2026-03-01_16-04-47__all__human/structured_223__obj_000041_0__human,human,228.75067496299744,
6.401125907897949,23.07675623893737,3.9577484130859375e-05,0.0355889797210693,29.51377248764038,obj_000044_1,8.0,"4.0,1.0,11.0,10.0,0.0,0.0,6.0,0.0","56.3894739151001,18.02770447731018,46.24458527565002,55.59865856170654,81.33246803283691,22.449947118759155,21.367937326431274,56.86872863769531","MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.TRAJOPT_FAIL,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,1.0,1.0,1.0,1.0,0.6666666666666666","171.71357202529907,63.27031898498535,79.81373047828674,85.49103236198425,47.96769690513611,85.72833776473999","29.840590715408325,27.28077888488769,23.75111150741577,20.448245525360107,19.243051052093502,16.291279315948486","80.77671098709106,13.707096099853516,5.865009784698486,5.769332647323608,3.920165300369263,9.109116792678831","obj_000058_0,obj_000062_0,obj_000057_1,obj_000057_0,obj_000044_0,obj_000044_1","True,True,True,True,True,True","['obj_000058_0'],['obj_000062_0'],['obj_000062_1', 'obj_000052_1', 'obj_000057_1'],['obj_000057_0'],['obj_000044_0'],['obj_000044_1']","14.179486989974976,12.41935682296753,14.476036071777344,11.905186414718628,10.370757818222046,9.5672767162323","True,True,True,True,True,True","obj_000057_0,obj_000058_0,obj_000062_0,obj_000044_0,obj_000057_1","finished,finished,finished,finished,no_valid_motion_plan_found,no_valid_motion_plan_found,finished,finished",True,"obj_000044_1,obj_000057_0,obj_000058_0,obj_000062_0,obj_000062_1,obj_000044_0,obj_000057_1,obj_000052_1",,6,0,0,0,2,6,0,8,0,unstructured_110,trial_2026-03-01_16-04-47__all__human/unstructured_110__obj_000044_1__human,human,845.9383237361908,
6.390095472335815,22.614060401916504,2.2172927856445312e-05,0.0273468494415283,29.031802892684937,obj_000067_0,2.0,"7.0,0.0","118.96071434020996,43.57701849937439","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,0.3333333333333333","150.1658101081848,84.16202020645142","22.73961997032165,21.782453536987305","5.244839429855347,15.953547954559326","obj_000060_0,obj_000067_0","False,True","[],['obj_000067_0']","19.09518551826477,14.803629875183104","False,True",,"finished,finished",True,obj_000067_0,,2,0,0,0,0,1,1,1,0,unstructured_30,trial_2026-03-01_16-04-47__all__human/unstructured_30__obj_000067_0__human,human,322.628044128418,
6.302300930023193,22.97727990150452,4.363059997558594e-05,0.0354793071746826,29.315280199050903,obj_000045_0,2.0,"7.0,0.0","14.44819164276123,10.18843936920166","MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION","1.0,0.6666666666666666","58.51375842094421,26.72805881500244","11.649909734725952,11.411940813064575","29.583143949508667,2.666022539138794","obj_000078_0,obj_000045_0","True,True","['obj_000078_0'],['obj_000045_0']","20.574766874313354,23.62789797782898","True,True","obj_000058_0,obj_000035_0,obj_000078_0","finished,finished",True,"obj_000045_0,obj_000078_0","obj_000058_0,obj_000035_0",2,0,0,0,0,2,0,2,2,structured_233,trial_2026-03-01_16-04-47__all__human/structured_233__obj_000045_0__human,human,184.67506337165835,
6.293959617614746,22.573590993881226,2.8371810913085938e-05,0.0240182876586914,28.89175629615784,obj_000063_0,3.0,"12,8,0","53.59347343444824,47.78045010566712,6.975114583969116",MotionGenStatus.INVALID_START_STATE_WORLD_COLLISION,"1.0,1.0,1.0","91.64220333099364,78.12009239196777,33.75835680961609","26.020369052886963,23.12667560577393,20.26535415649414","8.540335178375244,3.9624581336975098,3.5722527503967285","obj_000083_0,obj_000043_0,obj_000063_0","True,True,True","['obj_000083_0'],['obj_000043_0'],['obj_000063_0']","21.30354070663452,18.60556674003601,12.217785120010376","True,True,True","obj_000083_0,obj_000043_0","finished,finished,finished",True,"obj_000063_0,obj_000083_0,obj_000043_0",,3,0,0,0,0,3,0,3,0,structured_586,trial_2026-03-01_16-04-47__all__human/structured_586__obj_000063_0__human,human,314.8690633773804,
